,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Class,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,File type,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample,Sample
798,1.67,171.02916,Unknown,[M-H]-,,0.468,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,13.67,180920_Smp_MS5C115m_C,171.02916:100199 172.03251:10859 173.03587:34729,,394,2662,4425,3148,606,20845,21218,17994,4553,523,11510,11550,9906,20751,19373,24178,41399,6572,122692,114210,121952,17253,1897,19340,37420,112129,93342,0,5632,27002,30313,2918,26382,209231,18669,253524,11007,15025,6824,8127,0,15352,56778,91072,154610,5633,10709,0,1159,23828,7669,146211,39595,109714,3956,0,5609,20645,31521,0,116460,13555,129964,10233,8487,15661,10466,0,20473,199737,171949,169853,5677,4149,0,10683,16977,21098,18400,84333,17283,16936,9450,0,13340,1217,15098,118955,5327,118475,15528,1366,0,0,20505,26385,77358,106941,125230,0,8880,7918,10759,19106,18403,121816,9300,75928,0,4228,7242,0,16787,13822,84635,82653,167436,9680,8372,854,1020,1622,649,3617,616,4363
799,10.556,171.04782,Unknown,[M-H]-,ion correlated with 1174,0.032,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,51.59,180920_Std_4uMStdMix4InH2O_2,171.04782:342656 172.05117:39413 173.05453:12223,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,0,738,0,0,0,0,0,0,0,0,0,875,0,927,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,834,0,0,0,0,1003,872,0,0,0,0,779,0,988,0,0,0,0,903,0,0,0,0,0,0,0,0,0,1089,701,0,0,0,0,0,1097,0,0,0,1101,0,738,249,990,0,0,757,0,934,864,0,0,0,0,449836,1285793,573667,1231705,0,0
800,2.259,171.06561,Unknown,[M-H]-,,0.976,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,96.46,180920_Smp_MS10C2DCM_B,171.06561:536397 172.06896:54977 173.07232:19517,,111528,182148,124912,243917,33487,337870,387769,430927,169094,48738,217865,231806,252967,367060,413209,430113,128130,17374,151075,174278,188401,877470,35772,793834,130513,1480158,880015,627196,637629,898273,972786,122180,1876958,1099196,69063,597806,813371,802180,1449431,674458,80766,317707,1104624,885630,743373,1419710,755597,89373,280811,965995,436576,1321880,83234,1041643,1114004,75040,615428,1491681,1305874,96618,696857,69273,1460429,938229,668665,1159241,1062680,57436,867379,661958,1150482,925479,1768080,506551,54204,954252,2057865,1031070,50834,880839,902067,739805,916436,62643,902020,58796,857255,818065,39729,507095,984609,577461,431045,40989,834593,1389475,811555,762789,696055,40577,1265092,1202769,546730,923495,1483962,948807,62922,839968,22663,1134526,765926,47711,1046316,942001,941536,740270,932217,670186,891048,612652,20141,20026,103017,154039,99792,136563
801,0.718,171.83064,Unknown,[M-H]-,,0.865,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,165.13,180920_Poo_Day1and2Poo_Half1,171.83064:1604630 172.83399:67289 173.83735:292706,,1891804,2879560,1598742,2513723,82528,1625293,1508130,1683483,12235996,1006205,1921143,2673740,2418941,217076,61640,152121,6454964,81669,1307854,3068220,2272771,1295361,3301224,2767247,2554380,2692174,2493693,865922,1386121,2302680,4313552,423740,2741227,1252872,41843,1482423,528793,2165752,2726939,672729,1791944,2043052,1831815,2865832,1411770,2160566,2875028,7464796,2231763,2346841,4191276,3059082,5650693,2169935,1834232,630471,1059068,2923277,4096515,6960892,1759763,605512,2701764,4395427,5606896,2971110,4439700,83328,2127258,3021062,3219041,2815249,2898105,798884,1110949,5009948,2492156,1855043,3227389,2854967,2529436,2010404,3833635,48691,4283140,117690,5317486,1004692,360035,3045154,2119510,943922,2172128,62009,2870215,2390495,2853377,3268754,1061797,6684548,2159957,2570160,1806489,1618005,1915088,4207806,1164985,1412010,48292,53671,1353533,3331470,3537844,1999482,2425180,2684111,1769430,3011654,2915400,853824,3421561,3075200,2578039,2334411,981473,2695133
802,4.404,171.83073,Unknown,[M-H]-,,0.071,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,10.79,180920_Smp_MS13C315m_B,171.83073:466680 172.83408:71234 173.83744:90960,,99750,71348,85925,86979,50065,71557,47866,63834,64260,92859,49641,44721,33289,136044,84613,44427,53883,90502,40258,80988,53793,111731,543972,146193,173800,64235,84821,506798,72887,29721,165431,128179,67974,82906,58035,101584,86636,47214,77973,80806,196501,74452,55317,268444,102466,54153,61318,367519,61181,63538,68735,125710,135891,106961,54458,369996,96781,49252,81436,176516,97858,428824,131826,57021,71282,96458,43844,38773,48720,184163,184060,160894,94721,54168,106393,105793,76375,78176,188497,86289,106173,28925,89227,74980,66153,145680,96056,73756,120586,111671,66054,55992,57474,75527,69068,113408,60492,107921,76589,206067,100741,87976,69763,72900,47646,41376,5221481,54154,49120,48141,40184,136758,61360,68863,92141,48175,170521,94048,76419,118658,14917,164254,31253,195444,22679,81875
803,8.443,171.83087,Unknown,[M-H]-,adduct linked to 1012_[M+Na-2H]-,0.079,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,9.04,180920_Blk_SWBlk_1,171.83087:147623 172.83422:169032 173.83758:70994,,517449,61589,70187,100726,136124,133865,92535,91812,101622,49079,136545,79504,63749,304686,105382,116018,84313,100608,73326,467182,453089,65020,147062,64794,144104,99095,108392,248120,173300,67657,324434,168702,204976,107415,325464,142281,134111,103992,59155,135659,565350,100964,75965,540959,45623,85260,81647,144965,44734,89592,156658,144236,102189,78990,108174,63799,68735,77642,111290,236742,82308,220651,74881,197823,141418,138199,126152,146636,45301,135830,77674,43845,109330,133675,58238,86903,112875,148811,480163,285730,123649,112568,73737,75422,57079,277486,81756,58805,149991,211404,65419,73625,72368,54631,66275,121089,177189,457001,96033,216191,88617,79526,103184,137505,114725,59402,94850,131430,52526,68372,76030,155433,125581,124533,147500,89094,92342,98439,120896,176375,12842,48576,37908,30986,25428,61239
804,8.726,171.83087,Unknown,[M-H]-,,0.048,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,5.09,180920_Smp_MS6C3175m_C,171.83087:186703 172.83422:32556 173.83758:47374,,138927,79440,117745,170121,119314,178259,79514,169733,66861,115016,66503,67866,75798,193323,557988,588285,152070,127910,254734,143742,126452,108672,135137,100671,115849,73517,96493,188863,69079,116562,144504,163743,125442,119623,404688,182568,140083,220291,130507,106322,500158,57996,67852,99536,63823,80295,120806,875505,59044,165846,175703,85690,95470,90990,109107,271310,116188,88641,207700,279296,127666,120920,62468,166192,108232,111494,130635,158836,181465,158946,150026,91145,134187,96997,72643,168883,94253,89244,459000,191426,177995,151861,63406,58324,101689,513607,171149,196359,68540,79099,54349,45390,85968,114877,162301,81107,310215,276388,102075,212906,81867,105959,58323,166940,105573,43557,216748,63488,104916,67190,59557,211890,125887,108158,88013,107158,41472,101761,149554,132448,9686,45767,40549,48116,33791,56608
805,10.455,171.83089,Unknown,[M-H]-,,0.008,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,13.88,180920_Smp_MS6C3175m_C,171.83089:372953 172.83424:45462 173.8376:87821,,104717,136345,168566,210378,79595,243311,144659,98037,77863,54152,109386,133431,74082,366379,199029,101500,270753,124532,215422,213867,232265,119496,168689,198045,91976,221209,96868,137476,95087,115686,178319,143963,152957,145332,278689,216986,143565,119770,60320,116365,167272,109571,154648,128144,126141,67707,122612,3392675,104179,192755,121089,283824,90366,274547,161863,130896,65607,124411,89164,129989,240435,186937,100919,230400,72994,63286,189668,89422,223187,234696,117747,197224,247010,97915,108794,59855,93249,216962,426650,168543,183023,142023,207415,132356,144080,87289,160851,59206,41423,67047,79470,127367,145310,84880,143765,89815,125722,173678,104112,137114,198275,167939,150052,103124,154126,71208,107875,73727,94497,137094,209319,48819,306696,158760,261418,289809,73173,90772,109717,307249,31266,63467,57003,87378,40923,102251
806,1.675,171.8309,Unknown,[M-H]-,,0.198,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,11.82,180920_Smp_MS10C215m_A,171.8309:136462 172.83425:29807 173.83761:34102,,136847,116822,229013,542130,58774,201344,272206,296488,250947,154604,182058,148164,198930,375017,581066,389405,187041,70907,315521,384755,190519,239129,506000,352376,141516,219879,259261,198163,147379,202847,315629,301388,424391,261970,223641,339960,385767,169479,282384,408216,88191,259926,232188,307005,249886,233235,414537,106912,29567,295596,412503,242102,432327,215241,161160,32490,220400,256446,401083,128021,162967,280298,364047,391477,249116,362140,476540,90254,527943,408506,140311,327126,351386,169989,119155,377839,506766,751700,1434398,334528,302315,332714,203643,77221,239197,174727,374778,231053,84279,216566,333652,234804,55964,94511,496617,693772,345285,416139,261281,82169,195640,246578,323901,283459,307722,357310,167936,255881,40709,189069,175522,74268,477814,348710,242528,308697,246513,248979,210489,129307,16165,70034,126962,110433,113893,30972
807,6.957,171.83104,Unknown,[M-H]-,,0.008,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,4.37,180920_Smp_MS13C315m_B,171.83104:87363 172.83439:55645 173.83775:26773,,49658,81720,84863,213945,84319,108003,79127,117337,95561,40722,77212,64165,66930,116075,77064,180973,102765,106434,158203,74988,113015,82277,198086,66562,123308,92780,84892,275000,67614,65988,75504,99395,67106,75187,53463,145320,155363,116789,62953,84747,141955,181375,54979,119073,89940,82738,95267,205000,64943,124128,126896,148557,185096,142996,86236,103441,51899,88611,98452,155749,108128,225335,53171,98797,54490,100224,81184,63861,79606,84331,109289,99116,96896,81253,156054,112824,53150,66843,402204,60927,81415,128635,52447,59060,66721,437007,117772,63545,90622,54796,91972,80235,49272,69456,103433,46233,47538,181302,49050,291313,79890,148253,43854,90350,80885,194566,781307,75077,88900,62534,86401,165217,41356,45232,140925,72637,56546,158383,160804,113469,10179,21956,39655,86641,24554,71718
808,3.147,171.83116,Unknown,[M-H]-,,0.016,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,4.41,180920_Smp_MS13C315m_B,171.83116:97122 172.83451:40240 173.83787:33574,,74697,36441,46192,83400,26599,65868,33916,52998,221826,113082,51928,35265,44708,35029,57866,80762,60752,33492,43419,78035,95991,46180,130083,73021,31140,66771,55173,156030,45885,29154,32903,73696,37507,38415,59858,46263,126959,47505,19347,82085,198175,43984,28768,123452,48792,44002,40102,188278,44330,106093,75255,30815,244855,85202,24628,708252,26800,53517,70260,135829,43631,267524,51879,45495,31349,41857,52683,68709,52679,74855,65362,87081,22682,44353,204499,33965,26873,64638,295758,93724,24071,33299,42772,83655,57544,120012,22059,28934,58471,50056,63757,59684,58932,94343,36339,29510,95325,106218,71318,147106,26381,63187,35297,31992,67843,58194,651517,31674,76815,48055,66769,250351,35724,51165,43578,48383,42924,44689,28077,301206,12292,54249,60094,33029,42680,39972
809,5.742,171.83116,Unknown,[M-H]-,,0.635,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,7.93,180920_Smp_MS4C1175m_A,171.83116:103561 172.83451:12551 173.83787:28498,,258193,310113,203496,114523,66213,459527,312344,273937,184709,67557,206321,105135,168877,654460,563390,466949,127301,85504,402096,318144,411096,235681,161098,287289,201141,387302,278542,774857,196832,153738,278662,174945,531353,333873,30227,324263,347791,336144,266912,393757,202267,292767,231506,488284,201531,243588,266289,380057,89140,361388,358437,323492,106593,394791,323387,307518,160412,378503,465044,313505,307182,605027,457769,515702,282178,494353,587420,64033,512302,423369,459749,241848,335223,240888,126304,311818,246832,363464,735959,335799,342108,278400,266241,42122,282692,274438,286265,333294,40998,194870,286809,118148,157523,58009,458113,355817,411722,506630,389736,333719,252869,239608,297929,249792,369104,314528,954243,256326,105418,129004,361271,271222,421309,389177,437258,347421,304579,356563,261841,596382,13580,124975,41961,78328,19723,76097
810,7.27,171.83119,Unknown,[M-H]-,,0.016,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,4.12,180920_Smp_MS13C315m_B,171.83119:83926 172.83454:70251 173.8379:29754,,35123,75768,36688,126187,89498,117344,87533,74947,81486,156723,56090,50946,75096,243884,161405,144332,127532,81530,100216,189625,220041,84414,221043,112139,122607,133963,107597,180854,119783,58643,57494,164350,125457,55746,85392,228359,98358,160171,96692,86707,256399,107720,114363,83887,153020,50316,58821,129844,45027,153808,204577,116210,157272,132654,145953,328147,79741,59118,59431,192320,131260,200829,109843,67731,86725,40483,180458,100504,45549,223009,136524,73929,58914,86623,109445,88837,77630,111408,212280,135329,139569,61623,74500,77418,116154,319100,64020,67085,269290,35957,99622,72674,53693,71106,67648,158537,117307,73073,77383,144467,70962,87704,67703,109421,69749,110736,634535,45751,85480,96155,111060,254692,97651,172329,126171,109646,139472,86467,77485,87881,16347,34991,28055,63973,48583,61234
811,1.26,171.90984,Unknown,[M-H]-,,0.135,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,21.55,180920_Std_4uMStdMix4InH2O_1,171.90984:218267 172.91319:26585 173.91655:11473,,61384,8386,17678,48844,8475,17824,12321,15419,87315,16803,10977,15199,16979,9549,6805,11415,82443,7823,11910,8299,9478,10637,19797,6659,52284,16269,15807,101721,14920,11683,13644,39018,19909,9678,1076,10814,67616,17553,12229,12985,9253,13990,14878,12978,18073,30527,19913,89224,13334,10711,12102,13415,40713,7613,8675,10241,13742,16788,14124,13921,10778,6475,18971,14493,11631,13437,16656,5072,18306,7341,10613,19589,18776,10863,26480,12844,22868,16449,7490,11522,11479,25022,13488,6346,10342,2869,9638,18662,7336,5885,16201,17309,17759,4409,11340,15544,13825,19326,12347,9553,13697,13253,13584,6535,14070,10404,6638,14565,7033,25655,8528,15386,21666,19838,17717,8843,15060,10531,16572,50492,773057,367357,57194,10507,68031,15741
812,0.656,171.90987,Unknown,[M-H]-,,0.19,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,70.8,180920_Smp_MS4C1175m_A,171.90987:1171034 172.91322:173192 173.91658:48900,,3929762,73166,229943,143932,18153,120667,194145,219951,654836,122626,48142,183690,197890,19362,18917,45649,911798,162931,237608,70780,233230,183088,205587,137164,286681,191927,232075,5134200,122728,168335,55846,105658,207081,263531,475,120339,83617,109785,213100,170961,26049,192204,90640,93442,141780,284288,209330,419591,163267,119221,12896,123850,141036,92018,153240,181080,136348,194839,143059,129562,110187,16184,246288,132008,89145,182948,140016,7188,262346,110797,261273,249767,240189,394209,97907,49114,230948,247084,11372,248519,84227,282466,113133,109662,68224,1299,15721,196858,124349,29028,191145,428736,123080,4118,182812,206087,151210,180173,244753,11150,190924,138038,110277,147257,197515,77939,3563,197723,5300,328279,194281,35937,191509,80508,267817,95852,143762,129134,159161,982012,655828,202235,528721,277073,880700,225017
813,1.307,171.99054,Unknown,[M-H]-,similar chromatogram in higher mz_3815,0.762,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,117.09,180920_Smp_MS5C1175m_B,171.99054:472344 172.99389:0 173.99725:0,,387501,453652,385842,164355,69069,347099,449813,449226,105658,62459,376408,416964,355997,344667,412998,311268,42851,69103,211738,226661,252091,403993,56680,456726,34818,475754,441164,227061,583172,613578,534367,33029,600153,660032,96183,527525,467090,1323620,647901,65184,22800,481816,529905,529758,4873,416314,423017,24239,380539,585193,447973,451663,125286,340343,523533,40798,478362,551992,430093,90889,398950,33614,597829,267525,297720,538238,448212,38175,549091,527345,635798,473504,532178,419266,140412,516554,815296,606316,11284,491697,251605,449803,549522,73625,465484,63095,551241,1103991,61106,466439,606425,430354,477692,69430,745831,832556,357191,498801,603944,76365,587444,779284,364667,757810,324631,668034,132561,603894,43120,573858,1158102,19780,671087,568065,682388,465684,462865,631332,630915,377366,2681,518,122048,392052,37515,207926
814,3.37,172.09732,Unknown,[M-H]-,,0.413,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,8.64,180920_Smp_MS5C115m_C,172.09732:44420 173.10067:5057 174.10403:0,,22823,44334,39074,30529,7274,52262,53922,66470,26192,14855,44178,55018,50938,48684,57770,53170,45186,9593,78244,69832,90606,49790,30398,40180,26055,59619,63560,40837,48434,117634,51328,76351,65154,69060,5308,179043,45701,51810,50217,44535,14357,42326,47543,48178,109670,54743,53675,19516,19003,57102,47182,42230,5899,56709,41195,11492,90623,60934,134886,12647,59810,7813,66422,49919,40932,53734,43843,6671,56635,48880,56693,55215,61425,34979,17002,64507,65286,51732,8030,41790,52057,47969,42682,5175,58562,14394,56389,55043,1344,43266,46280,28276,36817,232,55716,66538,44979,40657,44365,14877,46520,47330,33971,80086,61156,36043,43650,58661,417,44117,36153,5737,53798,50809,56289,38795,39271,43400,45791,7517,11859,9920,20288,44738,10663,43690
815,0.603,172.84175,Unknown,[M-H]-,,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,37.07,180920_Smp_MS5C1DCM_B,172.84175:149080 173.8451:53279 174.84846:379253,,854539,144020,88440,278401,107058,166669,131379,108864,409251,191124,157341,161467,132038,200214,155093,144833,13507,89548,115925,157922,148065,91437,341018,166228,198739,119329,114982,68001,91616,152263,166561,348475,120473,124268,0,146516,5602,169873,90827,78294,211461,141120,25123,147540,184235,99419,140740,307469,190704,207236,26648,143131,312371,168915,196144,106292,130547,74230,114248,154076,156434,138674,122329,122157,173590,112074,118105,73387,106623,154933,126140,73591,116215,123081,25868,122902,95271,116883,23253,148257,150258,100448,158126,79475,122533,3832,47307,164388,45401,43667,176634,63093,155845,73643,151136,139851,132023,131341,177480,110125,119749,152311,53015,185145,131398,121214,13435,127866,45484,56641,188369,386229,128507,117045,136007,157256,132208,149646,146203,16517,12353,85593,6538,83003,15571,102087
816,10.251,172.84183,Unknown,[M-H]-,ion correlated with 843,0.032,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,,FALSE,null,null,null,null,null,null,null,7.06,180920_Smp_MS10C215m_A,172.84183:380737 173.84518:45228 174.84854:410535,,14522,8375,2529,29304,16759,11840,8451,1683,13320,245840,5136,6297,2456,11280,10826,6626,72041,60448,6169,10549,6651,6371,1733736,9059,74870,5314,4487,88835,13852,1166,6095,27237,8856,3527,408588,7200,24664,7891,10314,12961,1688194,3747,12222,4801,6090,8944,4912,150399,4712,5227,6755,8303,537878,6748,7409,46509,9295,2505,8401,301991,5623,122959,5454,10250,4687,9848,9199,46437,7117,8269,4527,11289,4375,9058,745407,4207,7846,7293,1077929,7455,2377,13798,3161,47231,4325,561908,2061,7294,160378,4001,5328,4392,4757,69219,11407,5517,6086,7158,3293,1934310,1921,7101,13583,12464,2947,4646,594484,5664,83007,8492,9686,674563,3935,11210,8289,7160,1860,8110,7164,14397,6968,4680,21717,1329,27507,2851
